time,month_x,hours_after_sunset_x,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_y,sunset_time,hours_after_sunset_y,season,rat_present
30/04/2018 2:19,4,7,42,2,7.783333333,1,30/04/2018 2:43,0.019462583,no_food,30/04/2018 2:41,30/04/2018 2:55,142,0,0,4,29/04/2018 19:19,7.409722222,1,1
30/04/2018 2:19,4,7,42,2,7.783333333,1,30/04/2018 2:43,7,pick,30/04/2018 2:41,30/04/2018 2:55,162,0,1,4,29/04/2018 19:19,7.415277778,1,1
30/04/2018 2:19,4,7,42,2,7.783333333,1,30/04/2018 2:44,4,fast,30/04/2018 2:41,30/04/2018 2:55,222,0,1,4,29/04/2018 19:19,7.431944444,1,1
30/04/2018 2:19,4,7,42,2,7.783333333,1,30/04/2018 2:44,0.037865482,fast,30/04/2018 2:41,30/04/2018 2:55,191,0,1,4,29/04/2018 19:19,7.423333333,1,1
30/04/2018 2:19,4,7,42,2,7.783333333,1,30/04/2018 2:46,0.037828205,bat_and_pick,30/04/2018 2:41,30/04/2018 2:55,291,1,1,4,29/04/2018 19:19,7.451111111,1,1
30/04/2018 2:19,4,7,42,2,7.783333333,1,30/04/2018 2:46,22,bat_and_pick,30/04/2018 2:41,30/04/2018 2:55,288,1,1,4,29/04/2018 19:19,7.450277778,1,1
30/04/2018 2:49,4,7.5,32,1.901144641,6.883333333,1,30/04/2018 2:51,0.033212611,bat_and_pick,30/04/2018 2:41,30/04/2018 2:55,630,1,1,4,29/04/2018 19:19,7.545277778,1,1
30/04/2018 2:49,4,7.5,32,1.901144641,6.883333333,1,30/04/2018 2:51,0.099086619,fast,30/04/2018 2:41,30/04/2018 2:55,624,0,1,4,29/04/2018 19:19,7.543611111,1,1
30/04/2018 2:49,4,7.5,32,1.901144641,6.883333333,1,30/04/2018 2:55,0.096084094,bat_and_rat,30/04/2018 2:41,30/04/2018 2:55,878,1,0,4,29/04/2018 19:19,7.614166667,1,1
30/04/2018 3:19,4,8,16,1.451612903,5.116666667,1,,,,,,,,,,,,,1
30/04/2018 3:49,4,8.5,10,1.047346514,30,1,30/04/2018 3:53,7,bat_and_pick,30/04/2018 3:43,30/04/2018 4:42,605,1,1,4,29/04/2018 19:19,8.582777778,1,1
30/04/2018 3:49,4,8.5,10,1.047346514,30,1,30/04/2018 3:54,6,pick,30/04/2018 3:43,30/04/2018 4:42,653,0,1,4,29/04/2018 19:19,8.596111111,1,1
30/04/2018 4:19,4,9,5,1,23.58333333,1,,,,,,,,,,,,,1
30/04/2018 4:49,4,9.5,7,1,0,0,,,,,,,,,,,,,0
30/04/2018 5:19,4,10,2,1,4.75,1,,,,,,,,,,,,,1
30/04/2018 5:49,4,10.5,1,1,0,0,,,,,,,,,,,,,0
30/04/2018 6:49,4,11.5,2,1,0,0,,,,,,,,,,,,,0
30/04/2018 17:50,4,-1.5,7,4,0,0,,,,,,,,,,,,,0
30/04/2018 18:20,4,-1,22,4,0,0,,,,,,,,,,,,,0
30/04/2018 18:50,4,-0.5,34,3.965211891,0,0,,,,,,,,,,,,,0
30/04/2018 19:20,4,0,45,3.509803922,0,0,,,,,,,,,,,,,0
30/04/2018 19:50,4,0.5,38,3.041745731,0,0,,,,,,,,,,,,,0
30/04/2018 20:20,4,1,41,3,0,0,,,,,,,,,,,,,0
30/04/2018 20:50,4,1.5,39,3,1.85,1,30/04/2018 21:15,2,rat,30/04/2018 21:14,30/04/2018 21:16,38,1,0,4,30/04/2018 19:20,1.926388889,1,1
30/04/2018 20:50,4,1.5,39,3,1.85,1,30/04/2018 21:16,2,bats,30/04/2018 21:14,30/04/2018 21:16,109,1,0,4,30/04/2018 19:20,1.946111111,1,1
30/04/2018 21:20,4,2,29,3,3.55,2,30/04/2018 21:33,50,bat_and_pick,30/04/2018 21:28,30/04/2018 21:33,299,1,1,4,30/04/2018 19:20,2.227222222,1,1
30/04/2018 21:50,4,2.5,23,3,8.416666667,2,30/04/2018 22:09,150,all_pick,30/04/2018 22:08,30/04/2018 22:15,63,1,1,4,30/04/2018 19:20,2.8325,1,1
30/04/2018 21:50,4,2.5,23,3,8.416666667,2,30/04/2018 22:11,6,bat_fight,30/04/2018 22:08,30/04/2018 22:15,139,1,0,4,30/04/2018 19:20,2.853611111,1,1
30/04/2018 21:50,4,2.5,23,3,8.416666667,2,30/04/2018 22:12,11,pick,30/04/2018 22:08,30/04/2018 22:15,228,0,1,4,30/04/2018 19:20,2.878333333,1,1
30/04/2018 21:50,4,2.5,23,3,8.416666667,2,30/04/2018 22:15,13,bat,30/04/2018 22:08,30/04/2018 22:15,407,1,0,4,30/04/2018 19:20,2.928055556,1,1
30/04/2018 22:20,4,3,13,3,6.066666667,1,30/04/2018 22:40,32,rat,30/04/2018 22:34,30/04/2018 22:40,359,1,0,4,30/04/2018 19:20,3.343333333,1,1
30/04/2018 22:50,4,3.5,18,3,5.75,2,30/04/2018 23:07,36,pick,30/04/2018 23:07,30/04/2018 23:11,0,0,1,4,30/04/2018 19:20,3.786944444,1,1
30/04/2018 23:20,4,4,41,3,12.15,1,30/04/2018 23:29,164,eating_bat_rat_pick,30/04/2018 23:19,30/04/2018 23:32,609,1,1,4,30/04/2018 19:20,4.1525,1,1
30/04/2018 23:20,4,4,41,3,12.15,1,30/04/2018 23:29,4,bat_fight,30/04/2018 23:19,30/04/2018 23:32,616,1,0,4,30/04/2018 19:20,4.154444444,1,1
30/04/2018 23:20,4,4,41,3,12.15,1,30/04/2018 23:29,9,bat_fight,30/04/2018 23:19,30/04/2018 23:32,655,1,0,4,30/04/2018 19:20,4.165277778,1,1
30/04/2018 23:20,4,4,41,3,12.15,1,30/04/2018 23:30,11,bat_pick,30/04/2018 23:19,30/04/2018 23:32,685,1,1,4,30/04/2018 19:20,4.173611111,1,1
30/04/2018 23:20,4,4,41,3,12.15,1,30/04/2018 23:30,12,bat_fight,30/04/2018 23:19,30/04/2018 23:32,673,1,0,4,30/04/2018 19:20,4.170277778,1,1
30/04/2018 23:20,4,4,41,3,12.15,1,30/04/2018 23:31,2,fast,30/04/2018 23:19,30/04/2018 23:32,773,0,1,4,30/04/2018 19:20,4.198055556,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:06,36,bat_and_rat,5/01/2018 0:06,5/01/2018 0:09,0,1,0,5,30/04/2018 19:20,4.769444444,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:06,4,fast,5/01/2018 0:06,5/01/2018 0:09,16,0,1,5,30/04/2018 19:20,4.773888889,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:06,19,bat_fight,5/01/2018 0:06,5/01/2018 0:09,41,1,0,5,30/04/2018 19:20,4.780833333,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:07,1,rat,5/01/2018 0:06,5/01/2018 0:09,62,1,0,5,30/04/2018 19:20,4.786666667,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:07,4,bat_fight,5/01/2018 0:06,5/01/2018 0:09,50,1,0,5,30/04/2018 19:20,4.783333333,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:08,14,rat,5/01/2018 0:06,5/01/2018 0:09,134,1,0,5,30/04/2018 19:20,4.806666667,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:09,29,bat_fight,5/01/2018 0:06,5/01/2018 0:09,195,1,0,5,30/04/2018 19:20,4.823611111,1,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1,5/01/2018 0:09,5,pick,5/01/2018 0:06,5/01/2018 0:09,210,0,1,5,30/04/2018 19:20,4.827777778,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:29,0.095162728,fast,5/01/2018 0:28,5/01/2018 0:44,11,0,1,5,30/04/2018 19:20,5.150555556,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:31,2,fast,5/01/2018 0:28,5/01/2018 0:44,177,0,1,5,30/04/2018 19:20,5.196666667,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:32,3,fast,5/01/2018 0:28,5/01/2018 0:44,241,0,1,5,30/04/2018 19:20,5.214444444,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:32,82,eating_bat_pick,5/01/2018 0:28,5/01/2018 0:44,199,1,1,5,30/04/2018 19:20,5.202777778,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:33,2,fast,5/01/2018 0:28,5/01/2018 0:44,304,0,1,5,30/04/2018 19:20,5.231944444,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:33,0.042360901,fast,5/01/2018 0:28,5/01/2018 0:44,250,0,1,5,30/04/2018 19:20,5.216944444,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:33,2,fast,5/01/2018 0:28,5/01/2018 0:44,271,0,1,5,30/04/2018 19:20,5.222777778,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:33,3,bat,5/01/2018 0:28,5/01/2018 0:44,276,1,0,5,30/04/2018 19:20,5.224166667,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:34,8,bat_and_rat,5/01/2018 0:28,5/01/2018 0:44,352,1,0,5,30/04/2018 19:20,5.245277778,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:35,13,fast,5/01/2018 0:28,5/01/2018 0:44,377,0,1,5,30/04/2018 19:20,5.252222222,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:36,61,rat,5/01/2018 0:28,5/01/2018 0:44,458,1,0,5,30/04/2018 19:20,5.274722222,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:37,104,bat_and_rat,5/01/2018 0:28,5/01/2018 0:44,515,1,0,5,30/04/2018 19:20,5.290555556,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:39,4,bat,5/01/2018 0:28,5/01/2018 0:44,649,1,0,5,30/04/2018 19:20,5.327777778,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:41,30,rat,5/01/2018 0:28,5/01/2018 0:44,733,1,0,5,30/04/2018 19:20,5.351111111,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:42,18,rat,5/01/2018 0:28,5/01/2018 0:44,819,1,0,5,30/04/2018 19:20,5.375,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:43,2,fast,5/01/2018 0:28,5/01/2018 0:44,889,0,1,5,30/04/2018 19:20,5.394444444,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:44,40,fight_bat,5/01/2018 0:28,5/01/2018 0:44,918,1,0,5,30/04/2018 19:20,5.4025,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:44,1,fast,5/01/2018 0:28,5/01/2018 0:44,915,0,1,5,30/04/2018 19:20,5.401666667,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:44,52,bat_fight,5/01/2018 0:28,5/01/2018 0:44,938,1,0,5,30/04/2018 19:20,5.408055556,1,1
5/01/2018 0:20,5,5,45,3,15.73333333,1,5/01/2018 0:44,8,bat_fight,5/01/2018 0:28,5/01/2018 0:44,932,1,0,5,30/04/2018 19:20,5.406388889,1,1
5/01/2018 0:50,5,5.5,36,2.930875576,0,0,,,,,,,,,,,,,0
5/01/2018 1:20,5,6,43,2.464285714,6.783333333,1,,,,,,,,,,,,,1
5/01/2018 1:50,5,6.5,49,2.038018433,0,0,,,,,,,,,,,,,0
5/01/2018 2:20,5,7,48,2,3.416666667,1,5/01/2018 2:33,2,fast,5/01/2018 2:33,5/01/2018 2:37,1,0,1,5,30/04/2018 19:20,7.231111111,1,1
5/01/2018 2:50,5,7.5,26,2,0,0,,,,,,,,,,,,,0
5/01/2018 3:20,5,8,12,2,8.916666667,1,5/01/2018 3:31,4,pick,5/01/2018 3:24,5/01/2018 3:33,386,0,1,5,30/04/2018 19:20,8.188055556,1,1
5/01/2018 3:50,5,8.5,6,2,21.23333333,4,5/01/2018 3:56,7,rat,5/01/2018 3:52,5/01/2018 3:59,257,1,0,5,30/04/2018 19:20,8.608611111,1,1
5/01/2018 3:50,5,8.5,6,2,21.23333333,4,5/01/2018 3:57,4,fast,5/01/2018 3:52,5/01/2018 3:59,295,0,1,5,30/04/2018 19:20,8.619166667,1,1
5/01/2018 4:20,5,9,2,2,69.61666667,4,,,,,,,,,,,,,1
5/01/2018 4:50,5,9.5,7,2,50.61666667,6,,,,,,,,,,,,,1
5/01/2018 5:20,5,10,8,2,16.41666667,4,5/01/2018 5:42,19,pick_rat_and_bat,5/01/2018 5:40,5/01/2018 5:43,125,1,1,5,30/04/2018 19:20,10.37722222,1,1
5/01/2018 5:50,5,10.5,4,2,0,0,,,,,,,,,,,,,0
5/01/2018 6:50,5,11.5,2,2,0,0,,,,,,,,,,,,,0
5/01/2018 7:20,5,12,3,2,0,0,,,,,,,,,,,,,0
5/01/2018 7:50,5,12.5,4,2,0,0,,,,,,,,,,,,,0
5/01/2018 17:21,5,-2,2,4,0,0,,,,,,,,,,,,,0
5/01/2018 17:51,5,-1.5,13,4,0,0,,,,,,,,,,,,,0
5/01/2018 18:21,5,-1,17,4,0,0,,,,,,,,,,,,,0
5/01/2018 18:51,5,-0.5,21,4,18.36666667,1,5/01/2018 19:09,4,pick,5/01/2018 18:58,5/01/2018 19:17,618,0,1,5,5/01/2018 19:21,-0.198611111,1,1
5/01/2018 18:51,5,-0.5,21,4,18.36666667,1,5/01/2018 19:10,1,fast,5/01/2018 18:58,5/01/2018 19:17,703,0,1,5,5/01/2018 19:21,-0.175,1,1
5/01/2018 18:51,5,-0.5,21,4,18.36666667,1,5/01/2018 19:14,1,fast,5/01/2018 18:58,5/01/2018 19:17,939,0,1,5,5/01/2018 19:21,-0.109444444,1,1
5/01/2018 19:21,5,0,29,4,0,0,,,,,,,,,,,,,0
5/01/2018 19:51,5,0.5,10,3.877842411,0,0,,,,,,,,,,,,,0
5/01/2018 20:21,5,1,29,3.409836066,0,0,,,,,,,,,,,,,0
5/01/2018 20:51,5,1.5,15,3.02908514,6.266666667,1,,,,,,,,,,,,,1
5/01/2018 21:21,5,2,19,3,11.45,1,5/01/2018 21:28,1,fast,5/01/2018 21:27,5/01/2018 21:38,62,0,1,5,5/01/2018 19:21,2.120277778,1,1
5/01/2018 21:21,5,2,19,3,11.45,1,5/01/2018 21:34,1,fast,5/01/2018 21:27,5/01/2018 21:38,443,0,1,5,5/01/2018 19:21,2.226111111,1,1
5/01/2018 21:51,5,2.5,15,3,4.883333333,1,5/01/2018 22:11,4,pup_and_mon,5/01/2018 22:06,5/01/2018 22:11,275,0,0,5,5/01/2018 19:21,2.833888889,1,1
5/01/2018 22:21,5,3,12,3,12.2,1,,,,,,,,,,,,,1
5/01/2018 22:51,5,3.5,17,3,4.783333333,1,5/01/2018 23:12,23,pick,5/01/2018 23:08,5/01/2018 23:12,261,0,1,5,5/01/2018 19:21,3.858611111,1,1
5/01/2018 23:21,5,4,39,3,0.466666667,1,,,,,,,,,,,,,1
5/01/2018 23:51,5,4.5,20,3,6.3,1,5/01/2018 23:56,10,pick,5/01/2018 23:54,5/02/2018 0:00,130,0,1,5,5/01/2018 19:21,4.592777778,1,1
5/02/2018 0:21,5,5,30,3,4.116666667,1,5/02/2018 0:47,19,rat,5/02/2018 0:46,5/02/2018 0:58,12,1,0,5,5/01/2018 19:21,5.434722222,1,1
5/02/2018 0:21,5,5,30,3,4.116666667,1,5/02/2018 0:47,2,pick,5/02/2018 0:46,5/02/2018 0:58,10,0,1,5,5/01/2018 19:21,5.434166667,1,1
5/02/2018 0:21,5,5,30,3,4.116666667,1,5/02/2018 0:49,1,fast,5/02/2018 0:46,5/02/2018 0:58,142,0,1,5,5/01/2018 19:21,5.470833333,1,1
5/02/2018 0:21,5,5,30,3,4.116666667,1,5/02/2018 0:50,106,pick_eating_all,5/02/2018 0:46,5/02/2018 0:58,204,1,1,5,5/01/2018 19:21,5.488055556,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:51,2,bat_fight,5/02/2018 0:46,5/02/2018 0:58,253,1,0,5,5/01/2018 19:21,5.501666667,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:51,22,bat_fight,5/02/2018 0:46,5/02/2018 0:58,296,1,0,5,5/01/2018 19:21,5.513611111,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:51,6,bat_and_rat,5/02/2018 0:46,5/02/2018 0:58,280,1,0,5,5/01/2018 19:21,5.509166667,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:52,5,"511.7,236.3,632.2,404.5; 445.0,199.0,503.0,245.0",5/02/2018 0:46,5/02/2018 0:58,330,0,0,5,5/01/2018 19:21,5.523055556,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:53,22,pick,5/02/2018 0:46,5/02/2018 0:58,408,0,1,5,5/01/2018 19:21,5.544722222,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:53,20,pick_bat_rat,5/02/2018 0:46,5/02/2018 0:58,396,1,1,5,5/01/2018 19:21,5.541388889,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:54,7,pick,5/02/2018 0:46,5/02/2018 0:58,433,0,1,5,5/01/2018 19:21,5.551666667,1,1
5/02/2018 0:51,5,5.5,34,3,7.216666667,1,5/02/2018 0:57,4,rat,5/02/2018 0:46,5/02/2018 0:58,627,1,0,5,5/01/2018 19:21,5.605555556,1,1
5/02/2018 1:21,5,6,36,3,1.9,2,5/02/2018 1:35,2,rat,5/02/2018 1:34,5/02/2018 1:36,99,1,0,5,5/01/2018 19:21,6.248333333,1,1
5/02/2018 1:51,5,6.5,35,3,14,2,5/02/2018 2:16,443,all_pick,5/02/2018 2:14,5/02/2018 2:24,132,1,1,5,5/01/2018 19:21,6.92,1,1
5/02/2018 1:51,5,6.5,35,3,14,2,5/02/2018 2:18,5,"417.7,117.1,635.5,346.0; 243.0,272.0,308.0,379.0; 438.0,230.0,494.0,291.0",5/02/2018 2:14,5/02/2018 2:24,249,0,0,5,5/01/2018 19:21,6.9525,1,1
5/02/2018 1:51,5,6.5,35,3,14,2,5/02/2018 2:20,0.010871342,bat,5/02/2018 2:14,5/02/2018 2:24,404,1,0,5,5/01/2018 19:21,6.995555556,1,1
5/02/2018 2:21,5,7,35,3,17.03333333,4,5/02/2018 2:21,4,bat,5/02/2018 2:14,5/02/2018 2:24,449,1,0,5,5/01/2018 19:21,7.008055556,1,1
5/02/2018 2:21,5,7,35,3,17.03333333,4,5/02/2018 2:22,6,bat,5/02/2018 2:14,5/02/2018 2:24,481,1,0,5,5/01/2018 19:21,7.016944444,1,1
5/02/2018 2:21,5,7,35,3,17.03333333,4,5/02/2018 2:22,7,bat,5/02/2018 2:14,5/02/2018 2:24,507,1,0,5,5/01/2018 19:21,7.024166667,1,1
5/02/2018 2:51,5,7.5,17,3,36.9,4,5/02/2018 2:52,30,pick,5/02/2018 2:45,5/02/2018 2:52,394,0,1,5,5/01/2018 19:21,7.519722222,1,1
5/02/2018 3:21,5,8,15,3,2.133333333,2,,,,,,,,,,,,,1
5/02/2018 3:51,5,8.5,11,3,7.133333333,2,5/02/2018 3:51,1,fast,5/02/2018 3:50,5/02/2018 3:51,23,0,1,5,5/01/2018 19:21,8.5025,1,1
5/02/2018 4:21,5,9,4,3,44.31666667,7,5/02/2018 4:22,23,rat_pick,5/02/2018 4:14,5/02/2018 4:27,489,1,1,5,5/01/2018 19:21,9.026111111,1,1
5/02/2018 4:51,5,9.5,3,3,25.2,4,5/02/2018 5:09,0.019932178,fast,5/02/2018 5:07,5/02/2018 5:10,110,0,1,5,5/01/2018 19:21,9.813055556,1,1
5/02/2018 5:21,5,10,2,3,9.25,2,,,,,,,,,,,,,1
5/02/2018 5:51,5,10.5,4,3,7.05,1,,,,,,,,,,,,,1
5/02/2018 6:21,5,11,3,3,0,0,,,,,,,,,,,,,0
5/02/2018 6:51,5,11.5,2,3,0,0,,,,,,,,,,,,,0
5/02/2018 7:21,5,12,2,3,0,0,,,,,,,,,,,,,0
5/02/2018 8:21,5,13,4,3,0,0,,,,,,,,,,,,,0
5/02/2018 17:21,5,-2,10,4,0,0,,,,,,,,,,,,,0
5/02/2018 17:51,5,-1.5,5,4,0,0,,,,,,,,,,,,,0
5/02/2018 18:21,5,-1,2,4,11.48333333,1,,,,,,,,,,,,,1
5/02/2018 18:51,5,-0.5,18,3.94057725,5.25,1,5/02/2018 19:20,6,pick_rat,5/02/2018 19:15,5/02/2018 19:26,260,1,1,5,5/02/2018 19:21,-0.015277778,1,1
5/02/2018 19:21,5,0,22,3.49122807,8.4,2,,,,,,,,,,,,,1
5/02/2018 19:51,5,0.5,31,3.051499717,3.566666667,2,5/02/2018 19:52,3,rat,5/02/2018 19:52,5/02/2018 19:55,9,1,0,5,5/02/2018 19:21,0.530555556,1,1
5/02/2018 19:51,5,0.5,31,3.051499717,3.566666667,2,5/02/2018 19:53,1,rat,5/02/2018 19:52,5/02/2018 19:55,51,1,0,5,5/02/2018 19:21,0.542222222,1,1
5/02/2018 19:51,5,0.5,31,3.051499717,3.566666667,2,5/02/2018 19:55,1,rat,5/02/2018 19:52,5/02/2018 19:55,146,1,0,5,5/02/2018 19:21,0.568611111,1,1
5/02/2018 20:21,5,1,26,3,4.633333333,2,,,,,,,,,,,,,1
5/02/2018 20:51,5,1.5,27,3,5.383333333,2,5/02/2018 21:01,18,pick,5/02/2018 20:59,5/02/2018 21:06,89,0,1,5,5/02/2018 19:21,1.670555556,1,1
5/02/2018 20:51,5,1.5,27,3,5.383333333,2,5/02/2018 21:01,1,rat,5/02/2018 20:59,5/02/2018 21:06,124,1,0,5,5/02/2018 19:21,1.680277778,1,1
5/02/2018 20:51,5,1.5,27,3,5.383333333,2,5/02/2018 21:05,4,rat,5/02/2018 20:59,5/02/2018 21:06,317,1,0,5,5/02/2018 19:21,1.733888889,1,1
5/02/2018 21:21,5,2,19,3,0,0,,,,,,,,,,,,,0
5/02/2018 21:51,5,2.5,43,3,4.45,2,5/02/2018 22:00,29,pick,5/02/2018 21:54,5/02/2018 22:01,348,0,1,5,5/02/2018 19:21,2.652222222,1,1
5/02/2018 22:21,5,3,30,3,0,0,,,,,,,,,,,,,0
5/02/2018 22:51,5,3.5,20,3,25.71666667,5,5/02/2018 22:56,1,fast,5/02/2018 22:51,5/02/2018 22:57,293,0,1,5,5/02/2018 19:21,3.592777778,1,1
5/02/2018 22:51,5,3.5,20,3,25.71666667,5,5/02/2018 23:13,16,rat_and_pick,5/02/2018 23:13,5/02/2018 23:20,5,1,1,5,5/02/2018 19:21,3.868611111,1,1
5/02/2018 22:51,5,3.5,20,3,25.71666667,5,5/02/2018 23:20,1,fast,5/02/2018 23:13,5/02/2018 23:20,451,0,1,5,5/02/2018 19:21,3.9925,1,1
5/02/2018 22:51,5,3.5,20,3,25.71666667,5,5/02/2018 23:20,2,no_food,5/02/2018 23:13,5/02/2018 23:20,448,0,0,5,5/02/2018 19:21,3.991666667,1,1
5/02/2018 23:21,5,4,32,3,0,0,,,,,,,,,,,,,0
5/02/2018 23:51,5,4.5,47,3,9,1,5/02/2018 23:59,56,pick,5/02/2018 23:53,5/03/2018 0:02,379,0,1,5,5/02/2018 19:21,4.643055556,1,1
5/03/2018 0:21,5,5,31,3,0,0,,,,,,,,,,,,,0
5/03/2018 0:51,5,5.5,40,3,0,0,,,,,,,,,,,,,0
5/03/2018 1:21,5,6,40,3,0,0,,,,,,,,,,,,,0
5/03/2018 1:51,5,6.5,18,2.916347731,5.116666667,1,,,,,,,,,,,,,1
5/03/2018 2:21,5,7,20,2.457627119,0.883333333,1,,,,,,,,,,,,,1
5/03/2018 2:51,5,7.5,24,2.042646255,0,0,,,,,,,,,,,,,0
5/03/2018 3:21,5,8,25,2,12.05,3,5/03/2018 3:29,13,rat,5/03/2018 3:21,5/03/2018 3:33,453,1,0,5,5/02/2018 19:21,8.133333333,1,1
5/03/2018 3:21,5,8,25,2,12.05,3,5/03/2018 3:30,1,rat_and_bat,5/03/2018 3:21,5/03/2018 3:33,566,1,0,5,5/02/2018 19:21,8.164722222,1,1
5/03/2018 3:21,5,8,25,2,12.05,3,5/03/2018 3:31,1,fast,5/03/2018 3:21,5/03/2018 3:33,625,0,1,5,5/02/2018 19:21,8.181111111,1,1
5/03/2018 3:51,5,8.5,10,2,42.88333333,3,5/03/2018 3:51,20,rat,5/03/2018 3:48,5/03/2018 3:53,137,1,0,5,5/02/2018 19:21,8.500833333,1,1
5/03/2018 4:21,5,9,2,2,106.6333333,6,,,,,,,,,,,,,1
5/03/2018 4:51,5,9.5,0,2,120,4,,,,,,,,,,,,,1
5/03/2018 5:21,5,10,1,2,111.5333333,4,,,,,,,,,,,,,1
5/03/2018 5:51,5,10.5,2,2,1.05,1,,,,,,,,,,,,,1
5/03/2018 6:21,5,11,2,2,0.233333333,1,,,,,,,,,,,,,1
5/03/2018 6:51,5,11.5,16,2,0,0,,,,,,,,,,,,,0
5/03/2018 17:22,5,-2,0,4,5.316666667,2,,,,,,,,,,,,,1
5/03/2018 17:52,5,-1.5,6,4,0,0,,,,,,,,,,,,,0
5/03/2018 18:22,5,-1,12,4,2.766666667,1,,,,,,,,,,,,,1
5/03/2018 18:52,5,-0.5,31,3.896118097,23.21666667,1,5/03/2018 19:11,1,rat,5/03/2018 18:58,5/03/2018 19:25,790,1,0,5,5/03/2018 19:22,-0.1675,1,1
5/03/2018 18:52,5,-0.5,31,3.896118097,23.21666667,1,5/03/2018 19:12,39,rat_and_pick,5/03/2018 18:58,5/03/2018 19:25,844,1,1,5,5/03/2018 19:22,-0.1525,1,1
5/03/2018 18:52,5,-0.5,31,3.896118097,23.21666667,1,5/03/2018 19:14,4,rat,5/03/2018 18:58,5/03/2018 19:25,930,1,0,5,5/03/2018 19:22,-0.128611111,1,1
5/03/2018 19:22,5,0,23,3.423728814,11,2,,,,,,,,,,,,,1
5/03/2018 19:52,5,0.5,11,3.030071077,6.733333333,4,5/03/2018 20:18,2,not_sure_rat,5/03/2018 20:18,5/03/2018 20:18,43,1,0,5,5/03/2018 19:22,0.949166667,1,1
5/03/2018 20:22,5,1,19,3,1.716666667,2,,,,,,,,,,,,,1
5/03/2018 20:52,5,1.5,11,3,10.08333333,3,5/03/2018 20:58,0.042337019,rat,5/03/2018 20:57,5/03/2018 21:07,40,1,0,5,5/03/2018 19:22,1.61,1,1
5/03/2018 21:22,5,2,27,3,1.65,1,,,,,,,,,,,,,1
5/03/2018 21:52,5,2.5,16,3,2.7,2,5/03/2018 21:53,23,"501.0,358.4,636.2,423.4; 476.0,103.0,634.0,206.0",5/03/2018 21:50,5/03/2018 21:54,199,0,0,5,5/03/2018 19:22,2.527777778,1,1
5/03/2018 22:22,5,3,69,3,0,0,,,,,,,,,,,,,0
5/03/2018 22:52,5,3.5,21,3,0,0,,,,,,,,,,,,,0
5/03/2018 23:22,5,4,46,3,3.883333333,2,5/03/2018 23:49,22,rat_and_bat_and_pick,5/03/2018 23:46,5/03/2018 23:52,200,1,1,5,5/03/2018 19:22,4.460277778,1,1
